Provincia,Mes,Variable,Valor
JUJUY                                ,Abr,Frecuencia de días con Precipitación superior a 1.0 mm,5.166666666666667
JUJUY                                ,May,Frecuencia de días con Precipitación superior a 1.0 mm,2.4
JUJUY                                ,Jun,Frecuencia de días con Precipitación superior a 1.0 mm,1.3
JUJUY                                ,Jul,Frecuencia de días con Precipitación superior a 1.0 mm,0.9333333333333332
JUJUY                                ,Ago,Frecuencia de días con Precipitación superior a 1.0 mm,0.7999999999999999
JUJUY                                ,Sep,Frecuencia de días con Precipitación superior a 1.0 mm,1.4000000000000001
JUJUY                                ,Oct,Frecuencia de días con Precipitación superior a 1.0 mm,3.8000000000000003
JUJUY                                ,Nov,Frecuencia de días con Precipitación superior a 1.0 mm,6.2
JUJUY                                ,Dic,Frecuencia de días con Precipitación superior a 1.0 mm,9.866666666666665
JUJUY                                ,Ene,Humedad relativa (%),72.16666666666667
JUJUY                                ,Feb,Humedad relativa (%),74.8
JUJUY                                ,Mar,Humedad relativa (%),75.43333333333332
JUJUY                                ,Abr,Humedad relativa (%),70.73333333333333
JUJUY                                ,May,Humedad relativa (%),64.96666666666667
JUJUY                                ,Jun,Humedad relativa (%),60.866666666666674
JUJUY                                ,Jul,Humedad relativa (%),55.633333333333326
JUJUY                                ,Ago,Humedad relativa (%),49.23333333333333
JUJUY                                ,Sep,Humedad relativa (%),48.23333333333333
JUJUY                                ,Oct,Humedad relativa (%),55.03333333333333
JUJUY                                ,Nov,Humedad relativa (%),60.13333333333333
JUJUY                                ,Dic,Humedad relativa (%),66.7
JUJUY                                ,Ene,Nubosidad total (octavos),5.300000000000001
JUJUY                                ,Feb,Nubosidad total (octavos),5.266666666666667
JUJUY                                ,Mar,Nubosidad total (octavos),4.966666666666668
JUJUY                                ,Abr,Nubosidad total (octavos),4.3
JUJUY                                ,May,Nubosidad total (octavos),3.8000000000000003
JUJUY                                ,Jun,Nubosidad total (octavos),3.1999999999999997
JUJUY                                ,Jul,Nubosidad total (octavos),2.6999999999999997
JUJUY                                ,Ago,Nubosidad total (octavos),2.3666666666666667
JUJUY                                ,Sep,Nubosidad total (octavos),2.8333333333333335
JUJUY                                ,Oct,Nubosidad total (octavos),3.8000000000000003
JUJUY                                ,Nov,Nubosidad total (octavos),4.166666666666667
JUJUY                                ,Dic,Nubosidad total (octavos),4.733333333333333
JUJUY                                ,Ene,Precipitación (mm),147.0
JUJUY                                ,Feb,Precipitación (mm),136.63333333333333
JUJUY                                ,Mar,Precipitación (mm),115.46666666666665
JUJUY                                ,Abr,Precipitación (mm),40.166666666666664
JUJUY                                ,May,Precipitación (mm),11.866666666666665
JUJUY                                ,Jun,Precipitación (mm),4.6000000000000005
JUJUY                                ,Jul,Precipitación (mm),3.2999999999999994
JUJUY                                ,Ago,Precipitación (mm),3.0666666666666664
JUJUY                                ,Sep,Precipitación (mm),6.133333333333333
JUJUY                                ,Oct,Precipitación (mm),28.0
JUJUY                                ,Nov,Precipitación (mm),58.6
JUJUY                                ,Dic,Precipitación (mm),112.59999999999998
JUJUY                                ,Ene,Temperatura (°C),19.366666666666667
JUJUY                                ,Feb,Temperatura (°C),18.633333333333336
JUJUY                                ,Mar,Temperatura (°C),17.733333333333334
JUJUY                                ,Abr,Temperatura (°C),15.466666666666669
JUJUY                                ,May,Temperatura (°C),11.933333333333332
JUJUY                                ,Jun,Temperatura (°C),9.466666666666667
JUJUY                                ,Jul,Temperatura (°C),8.866666666666665
JUJUY                                ,Ago,Temperatura (°C),11.700000000000001
JUJUY                                ,Sep,Temperatura (°C),14.699999999999998
JUJUY                                ,Oct,Temperatura (°C),17.766666666666666
JUJUY                                ,Nov,Temperatura (°C),18.900000000000002
JUJUY                                ,Dic,Temperatura (°C),19.733333333333334
JUJUY                                ,Ene,Temperatura máxima (°C),26.066666666666666
JUJUY                                ,Feb,Temperatura máxima (°C),25.133333333333336
JUJUY                                ,Mar,Temperatura máxima (°C),24.166666666666668
JUJUY                                ,Abr,Temperatura máxima (°C),22.333333333333332
JUJUY                                ,May,Temperatura máxima (°C),19.566666666666666
JUJUY                                ,Jun,Temperatura máxima (°C),18.26666666666667
JUJUY                                ,Jul,Temperatura máxima (°C),18.26666666666667
JUJUY                                ,Ago,Temperatura máxima (°C),21.099999999999998
JUJUY                                ,Sep,Temperatura máxima (°C),23.46666666666667
JUJUY                                ,Oct,Temperatura máxima (°C),25.7
JUJUY                                ,Nov,Temperatura máxima (°C),26.53333333333333
JUJUY                                ,Dic,Temperatura máxima (°C),26.866666666666664
JUJUY                                ,Ene,Temperatura mínima (°C),14.299999999999999
JUJUY                                ,Feb,Temperatura mínima (°C),13.9
JUJUY                                ,Mar,Temperatura mínima (°C),13.033333333333333
JUJUY                                ,Abr,Temperatura mínima (°C),9.966666666666667
JUJUY                                ,May,Temperatura mínima (°C),5.666666666666667
JUJUY                                ,Jun,Temperatura mínima (°C),2.5
JUJUY                                ,Jul,Temperatura mínima (°C),1.4333333333333333
JUJUY                                ,Ago,Temperatura mínima (°C),3.533333333333333
JUJUY                                ,Sep,Temperatura mínima (°C),6.566666666666666
JUJUY                                ,Oct,Temperatura mínima (°C),10.433333333333332
JUJUY                                ,Nov,Temperatura mínima (°C),12.266666666666666
JUJUY                                ,Dic,Temperatura mínima (°C),13.866666666666667
JUJUY                                ,Ene,Velocidad del Viento (km/h) (2011-2020),6.466666666666666
JUJUY                                ,Feb,Velocidad del Viento (km/h) (2011-2020),6.5
JUJUY                                ,Mar,Velocidad del Viento (km/h) (2011-2020),6.333333333333333
JUJUY                                ,Abr,Velocidad del Viento (km/h) (2011-2020),5.933333333333334
JUJUY                                ,May,Velocidad del Viento (km/h) (2011-2020),5.5
JUJUY                                ,Jun,Velocidad del Viento (km/h) (2011-2020),6.066666666666666
JUJUY                                ,Jul,Velocidad del Viento (km/h) (2011-2020),6.466666666666666
JUJUY                                ,Ago,Velocidad del Viento (km/h) (2011-2020),7.633333333333333
JUJUY                                ,Sep,Velocidad del Viento (km/h) (2011-2020),7.900000000000001
JUJUY                                ,Oct,Velocidad del Viento (km/h) (2011-2020),7.8
JUJUY                                ,Nov,Velocidad del Viento (km/h) (2011-2020),7.666666666666667
JUJUY                                ,Dic,Velocidad del Viento (km/h) (2011-2020),6.866666666666667
LA PAMPA                             ,Ene,Frecuencia de días con Precipitación superior a 1.0 mm,7.15
LA PAMPA                             ,Feb,Frecuencia de días con Precipitación superior a 1.0 mm,5.9
LA PAMPA                             ,Mar,Frecuencia de días con Precipitación superior a 1.0 mm,6.65
LA PAMPA                             ,Abr,Frecuencia de días con Precipitación superior a 1.0 mm,4.949999999999999
LA PAMPA                             ,May,Frecuencia de días con Precipitación superior a 1.0 mm,3.55
LA PAMPA                             ,Jun,Frecuencia de días con Precipitación superior a 1.0 mm,2.5999999999999996
LA PAMPA                             ,Jul,Frecuencia de días con Precipitación superior a 1.0 mm,2.6500000000000004
LA PAMPA                             ,Ago,Frecuencia de días con Precipitación superior a 1.0 mm,2.5
LA PAMPA                             ,Sep,Frecuencia de días con Precipitación superior a 1.0 mm,4.4
LA PAMPA                             ,Oct,Frecuencia de días con Precipitación superior a 1.0 mm,7.0
LA PAMPA                             ,Nov,Frecuencia de días con Precipitación superior a 1.0 mm,6.15
LA PAMPA                             ,Dic,Frecuencia de días con Precipitación superior a 1.0 mm,7.050000000000001
LA PAMPA                             ,Ene,Humedad relativa (%),60.35
LA PAMPA                             ,Feb,Humedad relativa (%),65.55
LA PAMPA                             ,Mar,Humedad relativa (%),69.80000000000001
LA PAMPA                             ,Abr,Humedad relativa (%),71.75
LA PAMPA                             ,May,Humedad relativa (%),76.9
LA PAMPA                             ,Jun,Humedad relativa (%),75.05
LA PAMPA                             ,Jul,Humedad relativa (%),71.80000000000001
LA PAMPA                             ,Ago,Humedad relativa (%),64.1
LA PAMPA                             ,Sep,Humedad relativa (%),61.6
LA PAMPA                             ,Oct,Humedad relativa (%),63.75
LA PAMPA                             ,Nov,Humedad relativa (%),57.9
LA PAMPA                             ,Dic,Humedad relativa (%),56.15
LA PAMPA                             ,Ene,Nubosidad total (octavos),3.1
LA PAMPA                             ,Feb,Nubosidad total (octavos),3.0
LA PAMPA                             ,Mar,Nubosidad total (octavos),3.1
LA PAMPA                             ,Abr,Nubosidad total (octavos),3.5
LA PAMPA                             ,May,Nubosidad total (octavos),4.1
LA PAMPA                             ,Jun,Nubosidad total (octavos),4.15
LA PAMPA                             ,Jul,Nubosidad total (octavos),4.0
LA PAMPA                             ,Ago,Nubosidad total (octavos),3.5999999999999996
LA PAMPA                             ,Sep,Nubosidad total (octavos),3.7
LA PAMPA                             ,Oct,Nubosidad total (octavos),3.8
LA PAMPA                             ,Nov,Nubosidad total (octavos),3.3499999999999996
LA PAMPA                             ,Dic,Nubosidad total (octavos),3.1500000000000004
LA PAMPA                             ,Ene,Precipitación (mm),100.94999999999999
LA PAMPA                             ,Feb,Precipitación (mm),96.8
LA PAMPA                             ,Mar,Precipitación (mm),114.8
LA PAMPA                             ,Abr,Precipitación (mm),71.65
LA PAMPA                             ,May,Precipitación (mm),32.8
LA PAMPA                             ,Jun,Precipitación (mm),16.6
